car_price_in_rupees,kms_driven,fuel_type,city,company,model,age,price_per_km,price_per_year,km_per_year
1599000.0,29979,Petrol,Bangalore,MG,Hector Sharp 1.5 DCT Petrol [2019-2020],6,53.33555703802535,228428.57142857142,4282.714285714285
1698999.9999999998,45661,Petrol,Thane,Skoda,Octavia 1.8 TSI L&K,7,37.20818185800008,212374.99999999997,5707.625
1919000.0000000002,57946,Electric,Bangalore,MG,ZS EV Exclusive [2020-2021],5,33.11646849707492,319833.3333333334,9657.666666666666
369000.0,43361,Petrol,Bangalore,Renault,Kwid 1.0 RXL [2017-2019],8,8.50975508509755,41000.0,4817.888888888889
861999.9999999999,18711,Petrol,Delhi,Honda,City V CVT Petrol [2017-2019],8,46.06669516887558,95777.77777777777,2079.0
850000.0,29700,Petrol,Chennai,Tata,Nexon XZ,5,28.618565031480422,141666.66666666666,4950.0
597000.0,57498,Diesel,Delhi,Maruti Suzuki,Ciaz Delta 1.3 Hybrid,8,10.382789265900277,66333.33333333333,6388.666666666667
479000.0,24389,Petrol,Delhi,Maruti Suzuki,Swift ZXi,9,19.63919639196392,47900.0,2438.9
1620000.0,21077,Diesel,Thane,Tata,Harrier XZ [2019-2020],6,76.85738684884714,231428.57142857142,3011.0
1475000.0,21065,Electric,Thane,Tata,Nexon EV XZ Plus,3,70.0180385455236,368750.0,5266.25
1024000.0,9838,Petrol,Pune,Honda,Jazz ZX CVT,4,104.07561744079683,204800.0,1967.6
1175000.0,24410,Petrol,Hyderabad,Hyundai,Venue SX 1.0 (O) Petrol [2019-2020],5,48.1340379337184,195833.33333333334,4068.3333333333335
715000.0,14000,Petrol,Thane,Hyundai,Elite i20 Asta 1.2 Dual Tone,7,51.0677808727948,89375.0,1750.0
686000.0,21880,Petrol,Delhi,Maruti Suzuki,Ciaz S 1.4 MT,7,31.351400758649056,85750.0,2735.0
645000.0,69939,Diesel,Bangalore,Maruti Suzuki,Swift VDi ABS [2014-2017],9,9.222190448956248,64500.0,6993.9
609000.0,25501,Petrol,Bangalore,Volkswagen,Polo Trendline 1.2L (P),8,23.880479962355892,67666.66666666667,2833.4444444444443
827999.9999999999,78623,Petrol,Delhi,Hyundai,Creta 1.6 S Petrol,9,10.53113553113553,82799.99999999999,7862.3
1105000.0,25483,Petrol,Kolkata,Kia,Seltos GTK 1.4 Dual Tone [2019-2020],6,43.36053994663318,157857.14285714287,3640.4285714285716
735000.0,46993,Petrol,Thane,Maruti Suzuki,Ciaz Alpha 1.4 AT,8,15.640294505681576,81666.66666666667,5221.444444444444
366000.0,4697,Petrol,Delhi,Maruti Suzuki,Alto 800 LXi (O),5,77.90549169859514,61000.0,782.8333333333334
430000.0,53000,Petrol,Ahmedabad,Maruti Suzuki,Wagon R 1.0 VXI+ AMT,9,8.113054470670365,43000.0,5300.0
811999.9999999999,61867,Petrol,Delhi,Maruti Suzuki,Ciaz Alpha Hybrid 1.5 [2018-2020],6,13.124717139716815,115999.99999999999,8838.142857142857
950000.0,28016,Diesel,Hyderabad,Maruti Suzuki,S-Cross Zeta 1.3,7,33.907984438019774,118750.0,3502.0
790000.0,71400,Diesel,Ahmedabad,Ford,EcoSport Titanium 1.5L TDCi,8,11.064270808532093,87777.77777777778,7933.333333333333
1285000.0,48179,Petrol,Mumbai,Jeep,Compass Limited 1.4 Petrol AT [2017-2020],7,26.67081776670818,160625.0,6022.375
779000.0,99938,Petrol,Bangalore,Renault,Captur RXL Petrol,7,7.794754800428262,97375.0,12492.25
566000.0,12842,Petrol,Kolkata,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,6,44.070699992213655,80857.14285714286,1834.5714285714287
1027000.0,8465,Petrol,Delhi,Toyota,Yaris J MT,4,121.30876446964328,205400.0,1693.0
539000.0,30040,Petrol,Kolkata,Renault,Triber RXL [2019-2020],6,17.94214573416331,77000.0,4291.428571428572
725000.0,45745,Petrol,Hyderabad,Maruti Suzuki,Swift VXi AMT [2018-2019],5,15.848380186245793,120833.33333333333,7624.166666666667
540000.0,29135,Petrol,Thane,Hyundai,Grand i10 Asta 1.2 Kappa VTVT,8,18.533772652388798,60000.0,3237.222222222222
992000.0,8000,Petrol,Delhi,Hyundai,Verna 1.6 VTVT SX,6,123.98450193725785,141714.2857142857,1142.857142857143
839000.0,40000,Petrol,Ahmedabad,Volkswagen,Vento Highline Plus 1.2 (P) AT 16 Alloy,7,20.97447563810905,104875.0,5000.0
400000.0,48502,Petrol,Faridabad,Maruti Suzuki,Wagon R 1.0 VXI,8,8.24691256210956,44444.444444444445,5389.111111111111
185000.0,55000,Diesel,Kolkata,Ford,Fiesta Classic SXi 1.4 TDCi,14,3.3635752077234957,12333.333333333334,3666.6666666666665
729000.0,33863,Petrol,Bangalore,Hyundai,Grand i10 Nios Sportz 1.2 Kappa VTVT,4,21.527285613040398,145800.0,6772.6
357000.0,40877,Petrol,Pune,Maruti Suzuki,Ritz Vxi (ABS) BS-IV,12,8.733303977689712,27461.53846153846,3144.3846153846152
785000.0,61123,Petrol,Noida,Honda,City VX CVT,9,12.842745893593351,78500.0,6112.3
1875000.0,2293,Petrol,Ahmedabad,Hyundai,Alcazar Prestige (O) 6 STR 2.0 Petrol AT,4,817.3496076721883,375000.0,458.6
449000.0,28213,Petrol,Bangalore,Renault,Kwid 1.0 RXT [2016-2019],7,15.914085205926137,56125.0,3526.625
699000.0,15400,Petrol,Bangalore,Maruti Suzuki,Swift VXi [2014-2017],7,45.38666320368807,87375.0,1925.0
1150000.0,38000,Diesel,Kolkata,BMW,3 Series 320d Sport Line,12,30.26236151680219,88461.53846153847,2923.076923076923
491000.0,63148,Petrol,Bangalore,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,10,7.7752616826869785,44636.36363636364,5740.727272727273
650000.0,91752,Diesel,Hyderabad,Mahindra,Bolero Power Plus ZLX [2016-2019],9,7.08423702767212,65000.0,9175.2
595000.0,67590,Petrol,Mumbai,Maruti Suzuki,Ertiga ZXi,11,8.802947137932565,49583.333333333336,5632.5
495000.0,66784,Petrol,Thane,Maruti Suzuki,Swift DZire ZXI,10,7.41184397694093,45000.0,6071.272727272727
385000.0,73000,Petrol,Noida,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],11,5.273900357529349,32083.333333333332,6083.333333333333
330000.0,21857,Petrol,Pune,Maruti Suzuki,Alto 800 Lxi,7,15.097447158934944,41250.0,2732.125
200000.0,60506,Petrol,Hyderabad,Maruti Suzuki,Alto LXi BS-III,16,3.305402680681574,11764.70588235294,3559.176470588235
499000.0,39598,CNG,Mumbai,Hyundai,Santro Sportz CNG [2018-2020],5,12.601328316371626,83166.66666666667,6599.666666666667
499000.0,48196,Diesel,Kolkata,Maruti Suzuki,Ciaz ZDi+ SHVS,9,10.353341494283876,49900.0,4819.6
813000.0000000001,27433,Petrol,Kolkata,Hyundai,Creta SX Plus 1.6 Petrol,9,29.634759787125468,81300.00000000001,2743.3
545000.0,60857,Petrol,Mumbai,Honda,Jazz V Petrol,8,8.95527293042821,60555.555555555555,6761.888888888889
1650000.0,75000,Diesel,Faridabad,Mercedes-Benz,GLA 200 CDI Sport,10,21.999706670577726,150000.0,6818.181818181818
1200000.0,41197,Diesel,Thane,Hyundai,Verna SX Plus 1.6 CRDi AT,6,29.127627554735668,171428.57142857142,5885.285714285715
550000.0,40000,Petrol,Ahmedabad,Volkswagen,Ameo Comfortline 1.2L (P),8,13.749656258593536,61111.11111111111,4444.444444444444
803999.9999999999,14839,Petrol,Pune,Toyota,Yaris G CVT [2018-2020],7,54.17789757412398,100499.99999999999,1854.875
448000.00000000006,80306,Petrol,Pune,Maruti Suzuki,Celerio VXi AMT [2017-2019],8,5.578592152614343,49777.77777777778,8922.888888888889
750000.0,49419,Petrol,Thane,Honda,City VX CVT,9,15.176042088223392,75000.0,4941.9
650000.0,29206,Petrol,Ahmedabad,Honda,Jazz V AT Petrol,8,22.254938884513987,72222.22222222222,3245.1111111111113
1445000.0,37499,Petrol,Mumbai,Hyundai,Creta 1.6 SX Plus AT Petrol,6,38.53333333333333,206428.57142857142,5357.0
535000.0,41017,Petrol,Mumbai,Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],10,13.043054268857574,48636.36363636364,3728.818181818182
901000.0,15386,Petrol,Kolkata,Ford,EcoSport Titanium 1.5L Ti-VCT Black Edition AT,5,58.55592383180607,150166.66666666666,2564.3333333333335
1435000.0,45530,Diesel,Bangalore,Toyota,Innova 2.5 G BS IV 7 STR,10,31.516988425468362,130454.54545454546,4139.090909090909
365000.0,57000,Petrol,Ahmedabad,Hyundai,i10 Sportz 1.2 Kappa2,11,6.40339643164155,30416.666666666668,4750.0
558000.0,89495,CNG,Pune,Maruti Suzuki,Celerio VXi (O) CNG [2019-2020],6,6.2349155269509255,79714.28571428571,12785.0
470000.0,51722,Petrol,Hyderabad,Maruti Suzuki,Celerio ZXi AMT [2019-2020],9,9.086866577731376,47000.0,5172.2
775000.0,46945,Diesel,Delhi,Honda,WR-V VX MT Diesel,7,16.508328718101648,96875.0,5868.125
702000.0,27117,Diesel,Delhi,Ford,EcoSport Titanium 1.5L TDCi,8,25.88686481303931,78000.0,3013.0
1650000.0,63000,Petrol,Hyderabad,Jeep,Compass Limited 1.4 Petrol AT [2017-2020],8,26.190060475230553,183333.33333333334,7000.0
790000.0,110399,Diesel,Hyderabad,Maruti Suzuki,Ertiga ZDI SHVS,10,7.155797101449275,71818.18181818182,10036.272727272728
650000.0,45000,Diesel,Thane,Maruti Suzuki,S-Cross Zeta 1.3,10,14.444123463923024,59090.90909090909,4090.909090909091
1260000.0,40089,Diesel,Mumbai,Kia,Sonet GTX Plus 1.5 [2020-2021],5,31.42928411075081,210000.0,6681.5
730000.0,46354,Diesel,Hyderabad,Volkswagen,Polo Comfortline 1.5L (D),7,15.748031496062993,91250.0,5794.25
409000.0,4441,Petrol,Kolkata,Hyundai,Santro Magna [2018-2020],6,92.07564160288159,58428.57142857143,634.4285714285714
615000.0,36146,Petrol,Mumbai,Maruti Suzuki,Baleno Zeta,8,17.013860071375216,68333.33333333333,4016.222222222222
1161000.0,16768,Petrol,Pune,Hyundai,Venue SX Plus 1.0 Turbo DCT,5,69.23489772795038,193500.0,2794.6666666666665
999000.0,21691,Petrol,Bangalore,Honda,City V,6,46.05384473538632,142714.2857142857,3098.714285714286
1445000.0,67420,Diesel,Kolkata,Kia,Seltos GTX Plus AT 1.5 Diesel [2019-2020],5,21.432491360258673,240833.33333333334,11236.666666666666
499000.0,41999,Petrol,Bangalore,Hyundai,i20 Sportz (AT) 1.4,12,11.880952380952381,38384.61538461538,3230.6923076923076
675000.0,62000,Petrol,Ahmedabad,Maruti Suzuki,Baleno Alpha Automatic,7,10.886921178690667,84375.0,7750.0
975000.0,3200,Petrol,Chennai,Tata,Nexon XZ,4,304.5923149015932,195000.0,640.0
387000.0,47747,CNG,Pune,Maruti Suzuki,Wagon R 1.0 LXI CNG,11,8.105051520482533,32250.0,3978.9166666666665
975000.0,14746,Petrol,Ahmedabad,Hyundai,i20 Asta 1.0 Turbo DCT,4,66.11514206279243,195000.0,2949.2
1650000.0,78597,Diesel,Ahmedabad,Audi,A3 35 TDI Technology + Sunroof,11,20.99290058271203,137500.0,6549.75
409000.0,82075,Petrol,Pune,Honda,Amaze 1.2 VX i-VTEC,12,4.98318631512257,31461.53846153846,6313.461538461538
650000.0,45000,Petrol,Ambattur,Honda,City SV,10,14.444123463923024,59090.90909090909,4090.909090909091
350000.0,55000,Petrol,Ahmedabad,Hyundai,i10 1.1L iRDE Magna Special Edition,10,6.363520663260668,31818.18181818182,5000.0
956000.0,19900,Petrol,Gurgaon,Maruti Suzuki,Ertiga VXi,5,48.03778704587709,159333.33333333334,3316.6666666666665
525000.0,36000,Petrol,Ahmedabad,Honda,Amaze 1.2 S CVT Petrol [2018-2020],9,14.582928251993,52500.0,3600.0
400000.0,57000,Petrol + 1,Ambattur,Nissan,Micra XL (O) [2013-2016],12,7.017420747004438,30769.23076923077,4384.615384615385
223000.0,27233,Petrol,Kolkata,Maruti Suzuki,Alto 800 Vxi,11,8.188294044209444,18583.333333333332,2269.4166666666665
1550000.0,48400,Electric,Bangalore,Tata,Nexon EV XZ Plus,5,32.02413173281544,258333.33333333334,8066.666666666667
831000.0,7432,Petrol,Chennai,Hyundai,Venue S Plus 1.2 Petrol,5,111.79873536929907,138500.0,1238.6666666666667
375000.0,68695,CNG,Mumbai,Maruti Suzuki,Wagon R 1.0 LXI CNG,11,5.458833119832304,31250.0,5724.583333333333
459999.99999999994,13150,Petrol,Ambattur,Renault,Kwid Neotech RXL 1.0 MT,4,34.97832864420956,91999.99999999999,2630.0
440000.00000000006,36000,Petrol,Kolkata,Hyundai,Elite i20 Era 1.2,8,12.22188272547985,48888.8888888889,4000.0
620000.0,109335,Diesel,Hyderabad,Skoda,Rapid 1.5 TDI CR Elegance,10,5.670593400160971,56363.63636363636,9939.545454545454
1551000.0,10400,Petrol,Ahmedabad,Kia,Seltos GTX Plus 1.4 [2020-2021],3,149.12027689645225,387750.0,2600.0
849000.0,11178,Petrol,Bangalore,Tata,Altroz XZ Plus Petrol,4,75.94597012255122,169800.0,2235.6
235000.0,66000,Petrol,Noida,Maruti Suzuki,Wagon R 1.0 LXi,13,3.560552112846775,16785.714285714286,4714.285714285715
465000.00000000006,33046,Petrol,Mumbai,Honda,Amaze 1.2 E i-VTEC,9,14.07086876267135,46500.00000000001,3304.6
365000.0,64000,Petrol,Noida,Hyundai,i20 Sportz 1.2,12,5.703035890064218,28076.923076923078,4923.076923076923
1149000.0,20473,Diesel,Bangalore,Mahindra,Marazzo M4 8 STR,6,56.11995701865781,164142.85714285713,2924.714285714286
775000.0,62000,Petrol,Ahmedabad,Honda,City VX CVT,10,12.499798390348543,70454.54545454546,5636.363636363636
500000.0,37228,CNG,Pune,Maruti Suzuki,Alto 800 LXi (O) CNG,4,13.430390287141744,100000.0,7445.6
529000.0,43189,Petrol,Pune,Hyundai,Santro Sportz [2018-2020],6,12.248205603148877,75571.42857142857,6169.857142857143
1513000.0,65000,Diesel,Ahmedabad,Audi,Q3 35 TDI Premium,10,23.276564975923446,137545.45454545456,5909.090909090909
249000.00000000003,71000,Petrol,Thane,Ford,Figo Duratec Petrol ZXI 1.2,11,3.506992859255504,20750.000000000004,5916.666666666667
800000.0,60161,Diesel,Thane,Maruti Suzuki,Swift ZDi AMT,6,13.297430271600014,114285.71428571429,8594.42857142857
597000.0,57498,Diesel,Delhi,Maruti Suzuki,Ciaz Delta 1.3 Hybrid,8,10.382789265900277,66333.33333333333,6388.666666666667
960000.0,37845,Diesel,Thane,Tata,Nexon XZ Plus Diesel,6,25.365956772182003,137142.85714285713,5406.428571428572
425000.0,20338,Diesel,Ahmedabad,Mahindra,KUV100 K2 D 6 STR,8,20.8958159201534,47222.22222222222,2259.777777777778
1523000.0,38842,Petrol,Pune,Skoda,Octavia 1.8 TSI Ambition Plus AT,9,39.209123909069845,152300.0,3884.2
394000.0,76775,Petrol,Pune,Maruti Suzuki,Celerio VXi,9,5.131812024591018,39400.0,7677.5
729000.0,39439,Petrol,Bangalore,Maruti Suzuki,Dzire VXi AMT,7,18.483772819472616,91125.0,4929.875
520000.0,81869,Petrol,Chennai,Maruti Suzuki,Swift VXi ABS,8,6.351532918040796,57777.77777777778,9096.555555555555
790000.0,56204,Diesel,Ahmedabad,Ford,EcoSport Titanium 1.5L TDCi,8,14.055688995640958,87777.77777777778,6244.888888888889
775000.0,49889,Petrol,Mumbai,Honda,BR-V S Petrol,7,15.534175185407898,96875.0,6236.125
475000.0,7942,Petrol,Thane,Maruti Suzuki,S-Presso VXi,4,59.80108271433967,95000.0,1588.4
493000.0,50307,Petrol,Kolkata,Hyundai,i20 Active 1.2 S,9,9.79963425300151,49300.0,5030.7
1798999.9999999998,21894,Diesel,Kolkata,Audi,Q3 35 TDI Premium + Sunroof,9,82.16487782598766,179899.99999999997,2189.4
490000.00000000006,52613,Diesel,Kolkata,Ford,EcoSport Titanium 1.5 TDCi (Opt),10,9.313110578933365,44545.45454545455,4783.0
651000.0,59468,Petrol,Mumbai,Maruti Suzuki,Baleno Delta 1.2 AT,7,10.94687988699995,81375.0,7433.5
360000.0,16205,Petrol,Pune,Hyundai,Eon 1.0 Kappa Magna AirBag,10,22.213994816734544,32727.272727272728,1473.1818181818182
425000.0,41624,Petrol,Pune,Maruti Suzuki,Celerio ZXi (O) AMT [2019-2020],8,10.21021021021021,47222.22222222222,4624.888888888889
1350000.0,33815,Petrol,Ahmedabad,Hyundai,Creta SX 1.6 AT Petrol,7,39.92193044712562,168750.0,4226.875
999000.0,41591,Diesel,Bangalore,Renault,Duster 110 PS RxZ AWD,8,24.019042123485285,111000.0,4621.222222222223
795000.0,82000,Diesel,Hyderabad,Renault,Duster 110 PS RXL 4X2 AMT [2016-2017],7,9.695003719466836,99375.0,10250.0
345000.0,44288,Petrol,Delhi,Maruti Suzuki,Alto K10 VXi,6,7.789744631849895,49285.71428571428,6326.857142857143
455000.0,7082,Petrol,Kolkata,Maruti Suzuki,S-Presso VXi,5,64.23831709727517,75833.33333333333,1180.3333333333333
928999.9999999999,36624,Diesel,Bangalore,Mahindra,Scorpio S2,10,25.365187713310576,84454.54545454544,3329.4545454545455
390000.0,51000,Petrol,Hyderabad,Maruti Suzuki,Ritz Zxi BS-IV,11,7.646908884139527,32500.0,4250.0
550000.0,24954,Petrol,Ahmedabad,Ford,Aspire Titanium 1.2 Ti-VCT,8,22.039671408535362,61111.11111111111,2772.6666666666665
1224000.0,54441,Diesel,Pune,Jeep,Compass Longitude (O) 2.0 Diesel [2017-2020],8,22.482642077807576,136000.0,6049.0
199000.0,34579,Petrol,Pune,Maruti Suzuki,Alto K10 VXi,13,5.754771544245228,14214.285714285714,2469.9285714285716
615000.0,23000,CNG,Thane,Maruti Suzuki,Wagon R 1.0 LXI CNG,5,26.737967914438503,102500.0,3833.3333333333335
1350000.0,35000,Petrol,Mumbai,Hyundai,Creta 1.6 SX Plus AT Petrol,7,38.570326562098224,168750.0,4375.0
515000.00000000006,30000,Diesel,Kolkata,Volkswagen,Ameo Highline Plus 1.5L AT (D)16 Alloy,9,17.166094463517883,51500.00000000001,3000.0
1063000.0,11140,Petrol,Pune,Maruti Suzuki,Ciaz Alpha Hybrid 1.5 AT [2018-2020],5,95.41333812045598,177166.66666666666,1856.6666666666667
1789999.9999999998,114686,Diesel,Mumbai,Mercedes-Benz,E-Class E250 CDI Avantgarde,11,15.607697472250559,149166.66666666666,9557.166666666666
650000.0,38603,Petrol,Hyderabad,Ford,Figo Titanium 1.5 Ti-VCT AT,6,16.837633405864675,92857.14285714286,5514.714285714285
245000.00000000003,67860,Petrol,Thane,Maruti Suzuki,SX4 ZXI MT BS-IV,15,3.610321097537614,15312.500000000002,4241.25
336000.0,40510,Petrol,Delhi,Maruti Suzuki,Alto K10 VXi [2014-2019],7,8.294043593098172,42000.0,5063.75
519000.00000000006,19905,Petrol,Kolkata,Hyundai,Elite i20 Magna Executive 1.2,8,26.07254094242942,57666.66666666667,2211.6666666666665
329000.0,28104,Petrol,Bangalore,Hyundai,Eon D-Lite +,11,11.706102117061022,27416.666666666668,2342.0
775000.0,32000,Petrol,Chennai,Hyundai,Elite i20 Asta 1.2 (O) [2019-2020],6,24.217993187712885,110714.28571428571,4571.428571428572
790000.0,58289,Petrol,Thane,Hyundai,Creta SX Plus 1.6 Petrol,10,13.552925030022303,71818.18181818182,5299.0
1145000.0,11457,Petrol,Bangalore,Hyundai,Venue SX Plus 1.0 Turbo DCT,6,99.93017978704835,163571.42857142858,1636.7142857142858
1525000.0,5000,Electric,Mumbai,Tata,Nexon EV Prime XZ Plus Dark Edition,3,304.9390121975605,381250.0,1250.0
650000.0,73699,Petrol,Chennai,Honda,Amaze 1.2 VX i-VTEC,9,8.819538670284938,65000.0,7369.9
525000.0,68766,Petrol,Mumbai,Hyundai,Elite i20 Sportz 1.2 (O),10,7.634475838701703,47727.27272727273,6251.454545454545
695000.0,30902,Petrol,Mumbai,Honda,WR-V VX MT Petrol,8,22.48972591657768,77222.22222222222,3433.5555555555557
735000.0,66684,Petrol,Mumbai,Honda,City VX CVT,10,11.021968958536403,66818.18181818182,6062.181818181818
985000.0,8134,Petrol,Thane,Toyota,Urban Cruiser Premium Grade MT,4,121.08174554394591,197000.0,1626.8
964000.0,24432,Petrol,Kolkata,Hyundai,Venue SX (O) 1.0 Turbo iMT,4,39.45483567306512,192800.0,4886.4
286000.0,58734,Petrol,Pune,Hyundai,i10 Magna 1.2 Kappa2,14,4.869328339150421,19066.666666666668,3915.6
325000.0,15780,Petrol,Thane,Hyundai,i10 Magna 1.2 Kappa2,12,20.594385653634117,25000.0,1213.8461538461538
1320000.0,17000,Petrol,Thane,Hyundai,Creta S 1.5 Petrol [2020-2022],4,77.64249161814011,264000.0,3400.0
969999.9999999999,117295,Diesel,Hyderabad,Hyundai,Creta 1.6 SX (O),10,8.269676715318509,88181.81818181818,10663.181818181818
250000.0,62000,Petrol,Poonamallee,Hyundai,Eon D-Lite,11,4.0321930291446915,20833.333333333332,5166.666666666667
1175000.0,43300,Diesel,Ahmedabad,Hyundai,Creta 1.4 S,6,27.135631971548,167857.14285714287,6185.714285714285
775000.0,15899,Petrol,Ahmedabad,Honda,Amaze 1.2 V CVT Petrol [2018-2020],5,48.742138364779876,129166.66666666667,2649.8333333333335
521000.0,59194,Petrol,Mumbai,Hyundai,Elite i20 Asta 1.2,10,8.801419038770167,47363.63636363636,5381.272727272727
1667000.0000000002,13841,Petrol,Pune,Kia,Seltos HTX 1.5 Dual Tone [2019-2020],4,120.43057361652941,333400.00000000006,2768.2
700000.0,11000,Petrol,Chennai,Maruti Suzuki,Swift LXi Special Edition,6,63.630579038269246,100000.0,1571.4285714285713
1225000.0,24128,Petrol,Thane,Hyundai,Creta 1.6 SX Plus AT Petrol,7,50.76878445024659,153125.0,3016.0
814000.0,96710,Diesel,Pune,Volkswagen,Vento Highline Diesel AT [2015-2016],8,8.41682952301186,90444.44444444444,10745.555555555555
1625000.0,38500,Diesel,Hyderabad,Mahindra,Thar LX Hard Top Diesel MT,5,42.206695929975844,270833.3333333333,6416.666666666667
625000.0,23798,Petrol,Ahmedabad,Honda,WR-V S MT Petrol,8,26.261607630572712,69444.44444444444,2644.222222222222
737000.0,5918,Petrol,Chennai,Tata,Altroz XT Petrol,4,124.51427606014529,147400.0,1183.6
606000.0,5231,Petrol,Pune,Hyundai,Santro Sportz AMT,5,115.8256880733945,101000.0,871.8333333333334
595000.0,78000,Diesel,Thane,Skoda,Laura Elegance 2.0 TDI CR AT,12,7.628107331957283,45769.230769230766,6000.0
1290000.0,60038,Petrol,Ahmedabad,Hyundai,Creta SX 1.6 AT Petrol,6,21.486034077849396,184285.7142857143,8576.857142857143
740000.0,48279,Petrol,Mumbai,Maruti Suzuki,Ciaz Delta 1.4 AT,8,15.327257663628831,82222.22222222222,5364.333333333333
325000.0,56000,Petrol,Ahmedabad,Nissan,Micra Active XL,8,5.8034677952179425,36111.11111111111,6222.222222222223
509000.0,45907,Petrol,Bangalore,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],8,11.087392175655658,56555.555555555555,5100.777777777777
994999.9999999999,8566,Petrol,Thane,Hyundai,i20 Asta 1.0 Turbo IMT,4,116.14334072604177,198999.99999999997,1713.2
1521000.0,97050,Diesel,Pune,Skoda,Octavia 2.0 TDI CR Style Plus AT [2017],8,15.67217236298441,169000.0,10783.333333333334
695000.0,50000,Petrol,Thane,Maruti Suzuki,Swift ZXi,4,13.89972200555989,139000.0,10000.0
1200000.0,86000,Petrol,Ahmedabad,Toyota,Corolla Altis VL AT Petrol,7,13.953326124114836,150000.0,10750.0
607000.0,24695,Petrol,Delhi,Maruti Suzuki,Baleno Delta 1.2,6,24.578879170715904,86714.28571428571,3527.8571428571427
385000.0,62228,Petrol,Noida,Maruti Suzuki,Celerio VXi,10,6.18682607787366,35000.0,5657.090909090909
650000.0,80000,Diesel,Hyderabad,Honda,City V Diesel,10,8.124898438769515,59090.90909090909,7272.727272727273
375000.0,22500,Petrol,Thane,Maruti Suzuki,Swift VXi,12,16.665925958846273,28846.153846153848,1730.7692307692307
330000.0,106587,Diesel,Hyderabad,Ford,Classic 1.4 TDCi CLXi,12,3.0960333245768754,25384.615384615383,8199.0
950000.0,75000,Diesel,Kolkata,Land Rover,Freelander 2 HSE SD4,13,12.6664977800296,67857.14285714286,5357.142857142857
1025000.0,87642,Diesel,Thane,Hyundai,Santa Fe 2WD MT [2014-2017],10,11.695172461006583,93181.81818181818,7967.454545454545
540000.0,65243,Diesel,Bangalore,Toyota,Etios Liva GD,12,8.276623137759794,41538.46153846154,5018.692307692308
520000.0,90381,Petrol,Hyderabad,Volkswagen,Polo Comfortline 1.2L (P),10,5.753357969507203,47272.72727272727,8216.454545454546
