car_price,kilometers_driven,fuel_type,city,Company,Model,Age
3350000.0,42000.0,Diesel,Hyderabad,Toyota,Innova Crysta ZX 2.4 7 STR,3
3325000.0,32407.0,Diesel,Bangalore,Skoda,Kodiaq Style 2.0 TDI 4x4 AT,7
3300000.0,41679.0,Diesel,Hyderabad,Mercedes-Benz,GLA 200 d Sport,7
3300000.0,64300.0,Diesel,Ahmedabad,Toyota,Fortuner 2.8 4x4 AT [2016-2020],6
3300000.0,41296.0,Diesel,Mumbai,BMW,5 Series 520d M Sport,8
3300000.0,71773.0,Diesel,Hyderabad,Ford,Endeavour Titanium 3.2 4x4 AT,7
3299000.0,46328.0,Diesel,Kolkata,Land Rover,Discovery Sport HSE,8
3295000.0000000005,53971.0,Diesel,Thane,BMW,5 Series 520d M Sport,8
3275000.0,67337.0,Diesel,Bangalore,BMW,X1 sDrive20d xLine,7
3275000.0,56307.0,Diesel,Bangalore,BMW,X1 sDrive20d xLine,7
3275000.0,47555.0,Diesel,Bangalore,Audi,A4 35 TDI Premium Plus,7
3260000.0,61213.0,Diesel,Hyderabad,Skoda,Kodiaq L&K 2.0 TDI 4x4 AT,6
3250000.0,82000.0,Diesel,Hyderabad,Toyota,Fortuner 2.8 4x2 AT [2016-2020],8
3250000.0,36114.0,Diesel,Mumbai,BMW,X1 sDrive20d xLine,6
3250000.0,22562.0,Diesel,Hyderabad,Toyota,Innova Crysta ZX 2.4 AT 7 STR,4
3250000.0,40378.0,Diesel,Bangalore,Mercedes-Benz,C-Class C 220d Progressive [2018-2019],7
3250000.0,51000.0,Diesel,Mumbai,Toyota,Fortuner 2.8 4x2 AT [2016-2020],7
3250000.0,22562.0,Diesel,Hyderabad,Toyota,Innova Crysta ZX 2.4 AT 7 STR,4
3200000.0,170000.0,Diesel,Bangalore,Audi,Q7 4.2 TDI quattro,11
3200000.0,67262.0,Diesel,Chennai,Audi,A4 3.0 TDI quattro Technology Pack,7
3200000.0,177734.0,Diesel,Hyderabad,Toyota,Fortuner 2.8 4x2 AT [2016-2020],7
3189000.0,25160.0,Diesel,Delhi,Ford,Endeavour Titanium 3.2 4x4 AT,7
3175000.0,62410.0,Diesel,Bangalore,Audi,A6 35 TDI Matrix,9
3150000.0,47000.0,Diesel,Mumbai,Ford,Endeavour Titanium 3.2 4x4 AT,7
3143000.0,45000.0,Diesel,Delhi,Ford,Endeavour Titanium 3.2 4x4 AT,7
3100000.0,45700.0,Petrol,Ahmedabad,Skoda,Superb L&K TSI AT,4
3100000.0,33500.0,Diesel,Hyderabad,Toyota,Innova Crysta ZX 2.4 AT 7 STR,4
3056000.0,27236.0,Petrol,Bangalore,Mercedes-Benz,C-Class C 200 Avantgarde Edition,7
3050000.0,10700.0,Petrol,Ahmedabad,Audi,Q2 Premium Plus I 40 TFSI quattro,5
3050000.0,40910.0,Diesel,Bangalore,Audi,A3 35 TDI Technology + Sunroof,5
3000000.0,64148.0,Diesel,Hyderabad,Mercedes-Benz,C-Class C 220 CDI Style,10
399000.0,62550.0,Petrol,Thane,Honda,City 1.5 S MT,12
399000.0,40729.0,Petrol,Kolkata,Volkswagen,Ameo Highline1.2L (P) [2016-2018],9
398000.0,49821.0,Petrol,Delhi,Maruti Suzuki,Celerio ZXi,10
396000.0,50809.0,Petrol,Pune,Maruti Suzuki,Celerio VXi,9
396000.0,13595.0,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,8
395000.0,36000.0,Petrol,Thane,Maruti Suzuki,Swift DZire ZXI,12
395000.0,68000.0,Alternative Fuel,Thane,Maruti Suzuki,Wagon R 1.0 LXi CNG Avance LE,10
395000.0,58326.0,Petrol,Delhi,Hyundai,Elite i20 Magna 1.2,11
395000.0,62568.0,Petrol,Noida,Hyundai,Xcent S 1.2,11
395000.0,25028.0,Petrol,Mumbai,Hyundai,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],12
395000.0,41058.0,Petrol,Delhi,Maruti Suzuki,Celerio VXi AMT,9
395000.0,74000.0,Petrol,Mumbai,Honda,City 1.5 S MT,13
395000.0,41000.0,Petrol,Noida,Mahindra,KUV100 K4 Plus 6 STR,8
395000.0,36000.0,Petrol,Kolkata,Hyundai,Xcent S 1.2,7
395000.0,38885.0,Petrol,Mumbai,Honda,Amaze 1.2 S AT i-VTEC,11
395000.0,66290.0,Petrol,Noida,Maruti Suzuki,Celerio VXi,10
395000.0,61000.0,Petrol,Noida,Honda,City 1.5 V MT,13
394000.0,67844.0,Petrol,Pune,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],11
394000.0,76775.0,Petrol,Pune,Maruti Suzuki,Celerio VXi,9
392000.0,42247.0,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,7
391000.0,84344.0,Petrol,Delhi,Hyundai,Verna Fluidic 1.6 VTVT SX,12
391000.0,84344.0,Petrol,Delhi,Hyundai,Verna Fluidic 1.6 VTVT SX,12
391000.0,18705.0,Petrol,Delhi,Maruti Suzuki,Wagon R 1.0 LXI,8
390000.0,85138.0,Petrol,Pune,Maruti Suzuki,Wagon R 1.0 VXI AMT,9
390000.0,73700.0,Petrol,Ahmedabad,Hyundai,i10 1.1L iRDE Magna Special Edition,11
390000.0,51000.0,Petrol,Hyderabad,Maruti Suzuki,Ritz Zxi BS-IV,11
390000.0,72474.0,Petrol,Ahmedabad,Honda,City 1.5 V MT,15
390000.0,66794.0,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,7
390000.0,82000.0,Petrol,Mumbai,Honda,Accord 2.4 Elegance MT,15
390000.0,65636.0,Petrol,Pune,Honda,Amaze 1.2 S i-VTEC,11
389000.0,24550.0,Petrol,Pune,Maruti Suzuki,Alto K10 VXi AMT [2014-2018],9
389000.0,54765.0,Alternative Fuel,Pune,Maruti Suzuki,Alto 800 LXi CNG [2019-2020],6
387000.0,47747.0,Alternative Fuel,Pune,Maruti Suzuki,Wagon R 1.0 LXI CNG,11
385000.0,63931.0,Petrol,Noida,Maruti Suzuki,Celerio VXi AMT,11
385000.0,76725.0,Petrol,Kolkata,Maruti Suzuki,Swift DZire VXI,11
385000.0,62228.0,Petrol,Noida,Maruti Suzuki,Celerio VXi,10
385000.0,73000.0,Petrol,Noida,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],11
385000.0,42228.0,Petrol,Delhi,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],11
385000.0,60000.0,Petrol,Noida,Skoda,Rapid Ambition 1.6 MPI MT,13
385000.0,58000.0,Alternative Fuel,Thane,Maruti Suzuki,Wagon R 1.0 LXI CNG,11
385000.0,43000.0,Petrol,Noida,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],11
384000.0,55486.0,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,8
382000.0,33941.0,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,7
380000.0,78140.0,Diesel,Ahmedabad,Volkswagen,Polo Highline1.2L (D),11
380000.0,52778.0,Petrol,Hyderabad,Renault,Kwid CLIMBER 1.0 [2017-2019],7
379000.0,74200.0,Petrol,Bangalore,Maruti Suzuki,Alto K10 VXi [2014-2019],9
379000.0,27044.0,Petrol,Bangalore,Maruti Suzuki,Alto K10 VXi [2014-2019],8
379000.0,18512.0,Petrol,Bangalore,Maruti Suzuki,Alto 800 Vxi,7
378000.0,55847.0,Petrol,Pune,Maruti Suzuki,Wagon R 1.0 VXI,10
376000.0,56322.0,Petrol,Delhi,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,11
376000.0,57348.0,Petrol,Pune,Maruti Suzuki,Wagon R 1.0 VXI,9
375000.0,22500.0,Petrol,Thane,Maruti Suzuki,Swift VXi,12
375000.0,45195.0,Petrol,Mumbai,Hyundai,i20 Magna 1.2,11
375000.0,68695.0,Alternative Fuel,Mumbai,Maruti Suzuki,Wagon R 1.0 LXI CNG,11
375000.0,55264.0,Petrol,Thane,Maruti Suzuki,Wagon R 1.0 VXI,9
375000.0,67815.0,Petrol,Mumbai,Toyota,Etios Liva G,12
375000.0,46500.0,Petrol,Mumbai,Honda,Amaze 1.2 S i-VTEC,11
375000.0,81122.0,Petrol,Bangalore,Honda,Brio EX MT,11
373000.0,17815.0,Petrol,Delhi,Maruti Suzuki,Alto K10 VXi,6
372000.0,42906.0,Petrol,Chennai,Maruti Suzuki,Eeco 5 STR WITH A/C+HTR [2019-2020],8
370000.0,76256.0,Petrol,Kolkata,Maruti Suzuki,Swift VXi,10
370000.0,77000.0,Petrol,Thane,Maruti Suzuki,Swift DZire VXI,13
370000.0,47377.0,Alternative Fuel,Delhi,Maruti Suzuki,Alto K10 LXi CNG,6
369000.0,13046.0,Petrol,Kolkata,Maruti Suzuki,Alto 800 VXi,5
369000.0,43361.0,Petrol,Bangalore,Renault,Kwid 1.0 RXL [2017-2019],8
369000.0,32702.0,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,9
367000.0,50714.0,Petrol,Chennai,Hyundai,i10 Sportz 1.1 iRDE2 [2010--2017],11
367000.0,44199.0,Petrol,Kolkata,Maruti Suzuki,Alto K10 VXi (O),7
366000.0,4697.0,Petrol,Delhi,Maruti Suzuki,Alto 800 LXi (O),5
365000.0,80000.0,Petrol,Thane,Honda,City 1.5 V MT,13
365000.0,57000.0,Petrol,Ahmedabad,Hyundai,i10 Sportz 1.2 Kappa2,11
365000.0,64000.0,Petrol,Noida,Hyundai,i20 Sportz 1.2,12
364000.0,11363.0,Petrol,Kolkata,Maruti Suzuki,Celerio VXi,10
360000.0,16205.0,Petrol,Pune,Hyundai,Eon 1.0 Kappa Magna AirBag,10
360000.0,36122.0,Petrol,Kolkata,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],10
360000.0,42158.0,Diesel,Kolkata,Ford,Figo Titanium1.5 TDCi,10
360000.0,86866.0,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,10
359000.0,20728.0,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,9
359000.0,26250.0,Petrol,Delhi,Hyundai,i10 1.1L iRDE Magna Special Edition,10
359000.0,28518.0,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,9
357000.0,24063.0,Petrol,Kolkata,Maruti Suzuki,Celerio VXi,10
357000.0,24063.0,Petrol,Kolkata,Maruti Suzuki,Celerio VXi,10
357000.0,40877.0,Petrol,Pune,Maruti Suzuki,Ritz Vxi (ABS) BS-IV,12
357000.0,52002.0,Petrol,Bangalore,Maruti Suzuki,Wagon R 1.0 VXi,12
357000.0,40877.0,Petrol,Pune,Maruti Suzuki,Ritz Vxi (ABS) BS-IV,12
351000.0,13045.0,Petrol,Delhi,Renault,Kwid RXL,6
351000.0,39276.0,Petrol,Mumbai,Honda,Brio V MT,11
351000.0,39276.0,Petrol,Mumbai,Honda,Brio V MT,11
351000.0,65000.0,Petrol,Mumbai,Skoda,Rapid Ambition 1.6 MPI AT Plus,12
350000.0,55000.0,Petrol,Ahmedabad,Hyundai,i10 1.1L iRDE Magna Special Edition,10
350000.0,48000.0,Diesel,Kolkata,Hyundai,Xcent S 1.1 CRDi (O),10
350000.0,30680.0,Petrol,Hyderabad,Maruti Suzuki,Alto 800 LXi (O),8
350000.0,31500.0,Petrol,Ahmedabad,Hyundai,i10 1.1L iRDE Magna Special Edition,10
350000.0,55000.0,Petrol,Ahmedabad,Hyundai,i10 1.1L iRDE Magna Special Edition,10
350000.0,73380.0,Alternative Fuel,Hyderabad,Hyundai,i10 Magna 1.1 LPG,12
350000.0,101740.0,Petrol,Hyderabad,Volkswagen,Vento Trendline Petrol,15
350000.0,28200.0,Petrol,Ahmedabad,Maruti Suzuki,Alto 800 LXi (O),4
350000.0,26700.0,Petrol,Ahmedabad,Hyundai,Eon Era +,8
350000.0,101740.0,Petrol,Hyderabad,Volkswagen,Vento Trendline Petrol,15
350000.0,44706.0,Petrol,Hyderabad,Maruti Suzuki,Alto 800 Vxi,7
349000.0,75619.0,Petrol,Chennai,Hyundai,i10 Magna 1.2 Kappa2,11
349000.0,75619.0,Petrol,Chennai,Hyundai,i10 Magna 1.2 Kappa2,11
349000.0,52242.0,Diesel,Kolkata,Hyundai,Grand i10 Sports Edition 1.1 CRDi,10
349000.0,86000.0,Diesel,Ahmedabad,Skoda,Yeti Active 2.0 TDI CR 4x2,13
349000.0,36427.0,Alternative Fuel,Mumbai,Maruti Suzuki,Alto 800 LXi CNG (O),8
349000.0,89000.0,Alternative Fuel,Thane,Maruti Suzuki,Wagon R 1.0 LXI CNG,11
349000.0,19097.0,Petrol,Delhi,Maruti Suzuki,Alto 800 VXi,5
349000.0,62500.0,Petrol,Thane,Honda,Civic 1.8S MT,13
349000.0,52242.0,Diesel,Kolkata,Hyundai,Grand i10 Sports Edition 1.1 CRDi,10
348000.0,40397.0,Petrol,Chennai,Renault,Kwid 1.0 RXT Opt [2016-2019],7
345000.0,78800.0,Petrol,Thane,Volkswagen,Polo Comfortline 1.2L (P),12
345000.0,50667.0,Petrol,Mumbai,Volkswagen,Vento Highline Petrol AT,14
345000.0,92000.0,Diesel,Hyderabad,Maruti Suzuki,Ritz Vdi BS-IV,13
345000.0,63000.0,Petrol,Mumbai,Honda,City 1.5 S MT,14
345000.0,53000.0,Petrol,Ahmedabad,Honda,Brio S MT,12
345000.0,32000.0,Petrol,Thane,Honda,Brio S MT,11
345000.0,33000.0,Alternative Fuel,Noida,Maruti Suzuki,Alto 800 Lxi CNG,6
345000.0,44288.0,Petrol,Delhi,Maruti Suzuki,Alto K10 VXi,6
345000.0,149500.0,Alternative Fuel,Thane,Toyota,Corolla Altis 1.8 G L CNG,15
345000.0,36000.0,Petrol,Mumbai,Hyundai,i10 Sportz 1.2 AT Kappa2,13
345000.0,69000.0,Petrol,Mumbai,Hyundai,i20 Sportz 1.2 BS-IV,13
343000.0,6370.0,Petrol,Kolkata,Maruti Suzuki,Alto 800 LXi (O),6
341000.0,20786.0,Petrol,Chennai,Maruti Suzuki,Alto 800 Vxi,7
341000.0,20138.0,Petrol,Hyderabad,Maruti Suzuki,Wagon R 1.0 VXI,11
340000.0,51595.0,Petrol,Delhi,Maruti Suzuki,Swift VXi ABS,12
340000.0,69000.0,Petrol,Ahmedabad,Hyundai,i10 1.1L iRDE Magna Special Edition,11
340000.0,69551.0,Petrol,Delhi,Maruti Suzuki,Swift VXi ABS,12
340000.0,43000.0,Petrol,Noida,Hyundai,Eon Era +,7
339000.0,64346.0,Petrol,Bangalore,Renault,Kwid RXL [2015-2019],9
338000.0,48448.0,Petrol,Delhi,Maruti Suzuki,Alto K10 VXi AMT [2014-2018],8
338000.0,48448.0,Petrol,Delhi,Maruti Suzuki,Alto K10 VXi AMT [2014-2018],8
336000.0,44042.0,Petrol,Pune,Maruti Suzuki,Alto K10 VXi [2014-2019],10
336000.0,40510.0,Petrol,Delhi,Maruti Suzuki,Alto K10 VXi [2014-2019],7
336000.0,44042.0,Petrol,Pune,Maruti Suzuki,Alto K10 VXi [2014-2019],10
335000.0,41273.0,Petrol,Mumbai,Hyundai,i10 Magna 1.2 Kappa2,11
335000.0,55460.0,Petrol,Kolkata,Volkswagen,Passat 1.8L TSI,15
335000.0,35000.0,Petrol,Ahmedabad,Maruti Suzuki,Alto 800 Lxi,6
335000.0,32000.0,Petrol,Thane,Renault,Kwid 1.0 RXL [2017-2019],8
335000.0,106900.0,Alternative Fuel,Thane,Maruti Suzuki,Wagon R 1.0 LXi CNG,12
334000.0,46000.0,Petrol,Ahmedabad,Maruti Suzuki,Swift VXi,13
332000.0,31316.0,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,11
332000.0,29092.0,Petrol,Kolkata,Maruti Suzuki,Alto 800 Vxi,6
331000.0,32954.0,Petrol,Delhi,Renault,Kwid RXT [2015-2019],7
330000.0,21857.0,Petrol,Pune,Maruti Suzuki,Alto 800 Lxi,7
330000.0,75430.0,Alternative Fuel,Pune,Maruti Suzuki,Alto 800 Lxi CNG,10
330000.0,42748.0,Petrol,Chennai,Hyundai,Eon Era +,8
330000.0,106587.0,Diesel,Hyderabad,Ford,Classic 1.4 TDCi CLXi,12
329000.0,28104.0,Petrol,Bangalore,Hyundai,Eon D-Lite +,11
327000.0,40110.0,Petrol,Kolkata,Maruti Suzuki,Swift VXi,13
326000.0,70244.0,Petrol,Kolkata,Maruti Suzuki,Swift VXi ABS,12
325000.0,71861.0,Petrol,Bangalore,Maruti Suzuki,Swift VXi,16
325000.0,82000.0,Petrol,Thane,Honda,City 1.5 V MT,15
325000.0,49000.0,Petrol,Mumbai,Maruti Suzuki,Ritz Zxi BS-IV,13
325000.0,56000.0,Petrol,Ahmedabad,Nissan,Micra Active XL,8
325000.0,15780.0,Petrol,Thane,Hyundai,i10 Magna 1.2 Kappa2,12
325000.0,35340.0,Petrol,Pune,Maruti Suzuki,Alto 800 Lxi,7
325000.0,85500.0,Petrol,Thane,Hyundai,i10 Sportz 1.2 Kappa2,11
325000.0,63000.0,Petrol,Ahmedabad,Hyundai,i10 1.1L iRDE Magna Special Edition,11
325000.0,42000.0,Petrol,Mumbai,Maruti Suzuki,Wagon R 1.0 LXI,11
325000.0,75100.0,Petrol,Delhi,Maruti Suzuki,Swift DZire VXI,13
325000.0,77000.0,Petrol,Noida,Honda,City 1.5 V MT,15
325000.0,77000.0,Petrol,Noida,Honda,City 1.5 V MT,15
325000.0,77000.0,Petrol,Noida,Volkswagen,Vento Highline Petrol,14
325000.0,16937.0,Petrol,Kolkata,Nissan,Micra Active XV,8
325000.0,46721.0,Petrol,Thane,Hyundai,i10 Asta 1.2 AT with Sunroof,12
323000.0,54095.0,Petrol,Pune,Maruti Suzuki,Wagon R 1.0 VXI,11
322000.0,26802.0,Petrol,Bangalore,Maruti Suzuki,Alto 800 Vxi,9
321000.0,20315.0,Petrol,Kolkata,Maruti Suzuki,Alto 800 Lxi,7
321000.0,65247.0,Petrol,Delhi,Maruti Suzuki,Ritz Zxi BS-IV,11
320000.0,33146.0,Petrol,Ahmedabad,Hyundai,Eon Magna [2011-2012],10
320000.0,36500.0,Petrol,Ahmedabad,Hyundai,i10 Sportz 1.2 AT Kappa2,14
320000.0,29799.0,Petrol,Ahmedabad,Maruti Suzuki,Alto 800 Lxi,9
320000.0,33146.0,Petrol,Ahmedabad,Hyundai,Eon Magna [2011-2012],10
319000.0,24993.0,Petrol,Delhi,Maruti Suzuki,Alto 800 Lxi,7
317000.0,17715.0,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,11
315000.0,62000.0,Petrol,Thane,Volkswagen,Vento Trendline Petrol,14
315000.0,15507.0,Petrol,Thane,Renault,Kwid RXT [2015-2019],8
315000.0,42000.0,Petrol,Thane,Maruti Suzuki,Ritz VXI BS-IV,13
314000.0,43335.0,Petrol,Pune,Renault,Kwid 1.0 RXT [2016-2019],9
313000.0,32907.0,Petrol,Delhi,Maruti Suzuki,Wagon R 1.0 LXI,11
310000.0,95000.0,Petrol,Mumbai,Honda,City 1.5 V MT,15
310000.0,68000.0,Petrol,Hyderabad,Maruti Suzuki,Alto 800 Lxi,10
310000.0,68000.0,Petrol,Noida,Hyundai,i20 Magna 1.2,13
310000.0,40000.0,Petrol,Thane,Hyundai,Eon 1.0 Kappa Magna + [2014-2016],9
309000.0,35311.0,Petrol,Delhi,Toyota,Etios VX,14
305000.0,52000.0,Petrol,Thane,Honda,Brio S MT,12
304000.0,53728.0,Petrol,Delhi,Renault,Kwid 1.0 RXT [2016-2019],7
304000.0,53728.0,Petrol,Delhi,Renault,Kwid 1.0 RXT [2016-2019],7
301000.0,53912.0,Petrol,Chennai,Maruti Suzuki,Alto K10 VXi [2014-2019],9
300000.0,76143.0,Petrol,Mumbai,Volkswagen,Polo Highline1.2L (P),12
300000.0,47000.0,Petrol,Kolkata,Volkswagen,Polo Highline1.2L (P),12
2995000.0,28466.0,Diesel,Mumbai,Ford,Endeavour Titanium 2.2 4x2 AT,7
2975000.0,37329.0,Diesel,Bangalore,Mercedes-Benz,CLA 200 D Urban Sport,7
2975000.0,23439.0,Diesel,Thane,Toyota,Innova Crysta ZX 2.4 AT 7 STR,4
2975000.0,25000.0,Diesel,Mumbai,Skoda,Kodiaq Style 2.0 TDI 4x4 AT,8
2950000.0,17300.0,Diesel,Bangalore,Audi,A3 35 TDI Premium Plus + Sunroof,7
2950000.0,71235.0,Diesel,Ahmedabad,Audi,A4 35 TDI Technology,7
2950000.0,37300.0,Diesel,Bangalore,Mercedes-Benz,CLA 200 CDI Sport,7
2900000.0,47000.0,Petrol,Ahmedabad,Mercedes-Benz,CLS 350,11
2878000.0,31283.0,Diesel,Bangalore,Mercedes-Benz,C-Class C 220 CDI Avantgarde,9
2875000.0,51000.0,Diesel,Hyderabad,Skoda,Kodiaq Style 2.0 TDI 4x4 AT,7
2850000.0,40484.0,Diesel,Bangalore,Mercedes-Benz,GLA 220 d 4MATIC,8
2800000.0,2100.0,Diesel,Ahmedabad,Mahindra,XUV700 AX 7 Diesel AT 7 STR,3
2800000.0,78457.0,Diesel,Hyderabad,Audi,Q5 3.0 TDI quattro Premium Plus,10
2800000.0,31000.0,Diesel,Kolkata,BMW,X1 sDrive20d xLine,6
2799000.0,24162.0,Diesel,Kolkata,Mercedes-Benz,E-Class E 350 CDI Edition E,9
2785000.0,64229.0,Diesel,Bangalore,BMW,3 Series 320d Luxury Line,9
2751000.0,45500.0,Diesel,Ahmedabad,Audi,A8 L 3.0 TDI quattro,12
2750000.0,99000.0,Diesel,Hyderabad,BMW,3 Series GT 320d Sport Line [2014-2016],9
2700000.0,84169.0,Diesel,Hyderabad,Mercedes-Benz,E-Class E 350 CDI Edition E,9
2700000.0,82695.0,Diesel,Chennai,Audi,A4 35 TDI Premium,9
2700000.0,71000.0,Diesel,Ahmedabad,Ford,Endeavour Titanium 3.2 4x4 AT,7
2700000.0,48989.0,Diesel,Thane,Toyota,Innova Crysta 2.4 ZX 7 STR [2016-2020],5
2699000.0,64801.0,Diesel,Kolkata,Land Rover,Discovery Sport HSE Luxury,9
2675000.0,7000.0,Diesel,Kolkata,Mercedes-Benz,CLA 200 CDI Sport,7
2650000.0,30000.0,Diesel,Bangalore,Mercedes-Benz,C-Class C 220 CDI Avantgarde,10
2649000.0,108512.0,Diesel,Ahmedabad,Toyota,Fortuner 4x2 AT,9
2615000.0,6625.0,Diesel,Pune,Tata,Safari XZA New,3
2600000.0,159070.0,Diesel,Hyderabad,Land Rover,Discovery Sport HSE,10
2590000.0,37000.0,Petrol,Ahmedabad,Mercedes-Benz,CLA 200 Petrol Sport,7
2559000.0,25000.0,Diesel,Delhi,Mercedes-Benz,GLA 200 d Sport,8
2550000.0,13137.0,Petrol,Mumbai,Mercedes-Benz,CLA 200 Petrol Sport,8
2500000.0,76000.0,Diesel,Ahmedabad,Audi,A6 35 TDI Matrix,7
2500000.0,52295.0,Diesel,Hyderabad,Mercedes-Benz,CLA 200 CDI Sport,9
2500000.0,57000.0,Diesel,Hyderabad,Audi,Q5 3.0 TDI quattro Premium Plus,10
2500000.0,6861.0,Diesel,Hyderabad,Tata,Harrier XTA Plus Dark Edition,3
2500000.0,103885.0,Diesel,Hyderabad,Skoda,Kodiaq Style 2.0 TDI 4x4 AT,8
2495000.0,41797.0,Diesel,Thane,Volkswagen,Tiguan Highline TDI,7
2485000.0,44724.0,Petrol,Bangalore,Mercedes-Benz,R-Class R350 4MATIC,13
2475000.0,83000.0,Diesel,Mumbai,Ford,Endeavour Titanium 3.2 4x4 AT,9
2475000.0,36627.0,Diesel,Bangalore,Audi,A3 35 TDI Premium + Sunroof,9
2475000.0,11293.0,Diesel,Mumbai,Jeep,Compass Limited Plus 2.0 Diesel 4x4 AT,5
2475000.0,11293.0,Diesel,Mumbai,Jeep,Compass Limited Plus 2.0 Diesel 4x4 AT,5
2450000.0,35531.0,Diesel,Mumbai,Toyota,Innova Crysta 2.8 ZX AT 7 STR [2016-2020],6
2450000.0,43290.0,Petrol,Pune,Audi,A3 40 TFSI Premium Plus + sunroof,7
2450000.0,35531.0,Diesel,Mumbai,Toyota,Innova Crysta 2.8 ZX AT 7 STR [2016-2020],6
2449000.0,55627.0,Diesel,Bangalore,Toyota,Innova Crysta 2.8 GX AT 7 STR [2016-2020],7
2426000.0,59500.0,Diesel,Ahmedabad,Mercedes-Benz,CLA 200 CDI Sport,9
2400000.0,16600.0,Diesel,Hyderabad,Tata,Safari XZA Plus Adventure,4
2400000.0,121842.0,Diesel,Hyderabad,Toyota,Innova Crysta 2.8 ZX AT 7 STR [2016-2020],7
2400000.0,74000.0,Diesel,Hyderabad,Volkswagen,Tiguan Highline TDI,8
2400000.0,79059.0,Diesel,Ahmedabad,Audi,A6 35 TDI Matrix,9
2400000.0,22360.0,Diesel,Thane,Tata,Safari XZA Plus Gold 6 S,4
2395000.0,22617.0,Diesel,Bangalore,Tata,Safari XZA Plus,4
2395000.0,13594.0,Diesel,Bangalore,Tata,Safari XZA Plus 6S Adventure New,4
2376000.0,72533.0,Diesel,Pune,Volkswagen,Tiguan Highline TDI,8
2375000.0,4259.0,Diesel,Bangalore,Tata,Safari XTA Plus,3
2349000.0,19075.0,Diesel,Bangalore,Tata,Safari XZA Plus,4
2300000.0,9000.0,Diesel,Ambattur,Jeep,Compass Limited Plus 2.0 Diesel 4x4 AT,5
2300000.0,73900.0,Diesel,Ahmedabad,BMW,5 Series 520d Luxury Line,10
2299000.0,21396.0,Diesel,Bangalore,Toyota,Innova Crysta GX 2.4 7 STR,6
2295000.0,8368.0,Diesel,Bangalore,Mercedes-Benz,A-Class A 200d,8
2290000.0,16000.0,Diesel,Ahmedabad,Tata,Harrier Kaziranga XZA Plus,3
2288000.0,58670.0,Diesel,Ahmedabad,Audi,Q5 2.0 TDI quattro Premium Plus,11
2251000.0,30229.0,Diesel,Mumbai,Tata,Harrier XZA Plus Dual Tone,4
2250000.0,94520.0,Diesel,Ahmedabad,Audi,Q3 30 TDI Premium FWD,8
2250000.0,63000.0,Petrol,Ahmedabad,BMW,3 Series 330i Sport Line,7
2250000.0,89000.0,Diesel,Ahmedabad,Land Rover,Range Rover Evoque Dynamic SD4,11
2250000.0,68714.0,Diesel,Hyderabad,BMW,X1 sDrive20d Expedition,9
2250000.0,76187.0,Diesel,Kolkata,Mahindra,Alturas G4 4WD AT,5
2250000.0,5030.0,Petrol,Kolkata,Jeep,Compass Limited (O) 1.4 Petrol AT [2017-2020],4
2250000.0,52907.0,Diesel,Chennai,Toyota,Innova Crysta 2.8 ZX AT 7 STR [2016-2020],8
2250000.0,9535.0,Diesel,Ahmedabad,Tata,Harrier XZA Plus Dark Edition,4
2249000.0,12999.0,Diesel,Bangalore,Tata,Safari XZ Plus New,4
2225000.0,36283.0,Diesel,Mumbai,Toyota,Innova Crysta 2.8 ZX AT 7 STR [2016-2020],7
2200000.0,39000.0,Diesel,Ahmedabad,Mercedes-Benz,E-Class E250 CDI Avantgarde,11
2200000.0,30503.0,Diesel,Thane,Tata,Harrier XZA Plus,4
2200000.0,88000.0,Diesel,Hyderabad,Toyota,Innova Crysta 2.4 ZX 7 STR [2016-2020],7
2180000.0,77590.0,Petrol,Delhi,Audi,A3 35 TFSI Premium Plus,7
2175000.0,21000.0,Diesel,Mumbai,BMW,X1 sDrive20d Expedition,8
2175000.0,53000.0,Petrol,Mumbai,Mercedes-Benz,GLA 200 Sport,8
2175000.0,55000.0,Diesel,Mumbai,BMW,X1 sDrive20d Expedition,8
2150000.0,12039.0,Diesel,Ahmedabad,Toyota,Innova Crysta GX 2.4 7 STR,5
2150000.0,12039.0,Diesel,Ahmedabad,Toyota,Innova Crysta GX 2.4 7 STR,5
